,Date,City,CO,NO2,SO2,O3,PM25,PM10,AQI
3009,2025-05-06 09:00:00+00:00,Dubai,287,12.9,11.1,157,42.8,94.3,68.275
3010,2025-05-06 10:00:00+00:00,Dubai,284,12.4,10.5,157,40,82.2,69.043335
3011,2025-05-06 11:00:00+00:00,Dubai,296,13,10,151,38.4,80.1,69.64166
3012,2025-05-06 12:00:00+00:00,Dubai,305,12.5,8.5,145,45.9,112.5,70.25166
3013,2025-05-06 13:00:00+00:00,Dubai,308,16.3,8.2,139,47.7,113.6,71.49833
3014,2025-05-06 14:00:00+00:00,Dubai,309,21.2,7.8,130,47.5,112,72.78833
3015,2025-05-06 15:00:00+00:00,Dubai,298,23.5,7.3,123,44.7,100.6,74.04
3016,2025-05-06 16:00:00+00:00,Dubai,266,20.3,6.7,121,42.3,107.1,75.08333
3017,2025-05-06 17:00:00+00:00,Dubai,223,14.4,6.1,121,37.7,101.7,76.20334
3018,2025-05-06 18:00:00+00:00,Dubai,190,9.9,5.6,122,32.1,87.1,77.174995
3019,2025-05-06 19:00:00+00:00,Dubai,175,8.7,5.3,122,28.4,75.9,77.85667
3020,2025-05-06 20:00:00+00:00,Dubai,169,8.9,5.2,122,25.3,65,78.32666
3021,2025-05-06 21:00:00+00:00,Dubai,170,9.3,5.3,123,22.9,55.8,78.60833
3022,2025-05-06 22:00:00+00:00,Dubai,178,9.3,5.6,126,22.1,47,78.72
3023,2025-05-06 23:00:00+00:00,Dubai,193,9.4,6,129,25.5,54,78.54833
3024,2025-05-07 00:00:00+00:00,Dubai,208,8.7,5.5,134,30.7,66.6,78.25667
3025,2025-05-07 01:00:00+00:00,Dubai,223,9.9,6,131,31.7,68.9,77.97
3026,2025-05-07 02:00:00+00:00,Dubai,240,11.6,6.8,128,29.9,66.6,77.655
3027,2025-05-07 03:00:00+00:00,Dubai,253,12.5,7.4,127,27.4,62.2,77.185
3028,2025-05-07 04:00:00+00:00,Dubai,263,12.1,7.9,130,26.7,64,76.50666
3029,2025-05-07 05:00:00+00:00,Dubai,271,11.1,8.2,135,27.9,78,75.64166
3030,2025-05-07 06:00:00+00:00,Dubai,272,10.1,8.5,139,30.4,99.2,74.62833
3031,2025-05-07 07:00:00+00:00,Dubai,262,9.3,8.6,142,33.8,120.6,74.015
3032,2025-05-07 08:00:00+00:00,Dubai,245,8.6,8.6,145,37.6,144.4,73.79833
3033,2025-05-07 09:00:00+00:00,Dubai,233,8.2,8.5,147,40.2,156.5,74.32333
3034,2025-05-07 10:00:00+00:00,Dubai,228,8.3,8.2,147,41,166.2,75.36
3035,2025-05-07 11:00:00+00:00,Dubai,229,8.7,7.7,146,38.9,155.1,76.759995
3036,2025-05-07 12:00:00+00:00,Dubai,240,8.9,6.8,145,31.1,129,78.01
3037,2025-05-07 13:00:00+00:00,Dubai,272,9.8,6.7,144,27.2,107.3,78.284996
3038,2025-05-07 14:00:00+00:00,Dubai,315,11.1,6.5,143,24.5,90.6,78.18
3039,2025-05-07 15:00:00+00:00,Dubai,342,12,6.4,142,22.9,79.4,77.82334
3040,2025-05-07 16:00:00+00:00,Dubai,337,12.1,6.5,141,21.6,69.2,77.47
3041,2025-05-07 17:00:00+00:00,Dubai,315,11.7,6.8,140,19.4,55.8,76.83833
3042,2025-05-07 18:00:00+00:00,Dubai,298,11.4,7,140,17.1,42.6,76.07333
3043,2025-05-07 19:00:00+00:00,Dubai,293,11.3,7.1,140,15.3,32.1,75.331665
3044,2025-05-07 20:00:00+00:00,Dubai,293,11.3,7.2,141,14.5,26.3,74.60166
3045,2025-05-07 21:00:00+00:00,Dubai,297,11.4,7.6,142,15.4,25.8,73.956665
3046,2025-05-07 22:00:00+00:00,Dubai,306,11.4,8.4,144,17.5,30.2,73.456665
3047,2025-05-07 23:00:00+00:00,Dubai,318,11.4,9.4,147,20,36.3,73.17667
3048,2025-05-08 00:00:00+00:00,Dubai,332,10.1,9,153,21.2,34.5,72.88167
3049,2025-05-08 01:00:00+00:00,Dubai,352,12.8,10.1,148,24.5,46.9,72.346664
3050,2025-05-08 02:00:00+00:00,Dubai,373,16.3,11.6,142,28.1,61.7,71.979996
3051,2025-05-08 03:00:00+00:00,Dubai,378,18.4,12.5,139,31.5,73.1,71.89834
3052,2025-05-08 04:00:00+00:00,Dubai,353,17.6,12.2,141,32.2,71.7,72.08
3053,2025-05-08 05:00:00+00:00,Dubai,311,15.2,11.3,146,30.5,63.8,72.208336
3054,2025-05-08 06:00:00+00:00,Dubai,276,13,10.4,150,29.2,65.4,71.97167
3055,2025-05-08 07:00:00+00:00,Dubai,258,11.4,9.8,154,28.9,75.9,71.40833
3056,2025-05-08 08:00:00+00:00,Dubai,248,9.9,9.2,157,29.2,88.9,70.66333
3057,2025-05-08 09:00:00+00:00,Dubai,240,9.1,8.8,158,30,103.8,69.738335
3058,2025-05-08 10:00:00+00:00,Dubai,233,9.2,8.5,154,30.9,114.8,68.86
3059,2025-05-08 11:00:00+00:00,Dubai,229,9.9,8.2,147,31.2,123.4,68.003334
3060,2025-05-08 12:00:00+00:00,Dubai,231,11.3,8.3,144,29.8,122,67.475006
3061,2025-05-08 13:00:00+00:00,Dubai,240,12.4,8,143,30.3,121.5,67.35833
3062,2025-05-08 14:00:00+00:00,Dubai,255,13.9,7.7,143,31,123.9,67.595
3063,2025-05-08 15:00:00+00:00,Dubai,277,15.1,7.7,143,32.2,128.1,68.15001
3064,2025-05-08 16:00:00+00:00,Dubai,310,15.4,8.2,146,33.6,126.7,68.96167
3065,2025-05-08 17:00:00+00:00,Dubai,350,15.4,8.9,150,33.5,114.8,69.92
3066,2025-05-08 18:00:00+00:00,Dubai,379,15.7,9.7,152,32.2,96.6,70.903336
3067,2025-05-08 19:00:00+00:00,Dubai,395,16.8,10.5,151,30.9,78,71.80334
3068,2025-05-08 20:00:00+00:00,Dubai,399,18.2,11.3,148,29.2,64.3,72.56833
3069,2025-05-08 21:00:00+00:00,Dubai,383,19.2,11.9,145,27.5,55.9,73.20167
3070,2025-05-08 22:00:00+00:00,Dubai,327,19.1,12.1,144,26.4,53.2,73.70333
3071,2025-05-08 23:00:00+00:00,Dubai,250,18.5,12.2,142,26.1,55.2,74.08667
3072,2025-05-09 00:00:00+00:00,Dubai,199,18.8,13.4,141,26,49.1,74.40167
3073,2025-05-09 01:00:00+00:00,Dubai,196,22.3,15.2,137,26.8,51.7,74.645
3074,2025-05-09 02:00:00+00:00,Dubai,219,27.2,17.8,131,27.6,55.9,74.725
3075,2025-05-09 03:00:00+00:00,Dubai,248,31.3,20.3,128,29.5,63.3,74.628334
3076,2025-05-09 04:00:00+00:00,Dubai,278,33.5,22.4,130,32.5,76.1,74.465
3077,2025-05-09 05:00:00+00:00,Dubai,315,34.8,24.5,135,36.2,91.3,74.53834
3078,2025-05-09 06:00:00+00:00,Dubai,357,36,26.9,140,40.7,105.7,74.996666
3079,2025-05-09 07:00:00+00:00,Dubai,412,37.7,30.4,144,45.6,115.7,75.668335
3080,2025-05-09 08:00:00+00:00,Dubai,472,39.4,34.2,149,50.1,121.1,76.331665
3081,2025-05-09 09:00:00+00:00,Dubai,512,39.6,35.9,154,53.2,122.5,76.86833
3082,2025-05-09 10:00:00+00:00,Dubai,515,37.4,33.8,161,52.6,116.4,77.18001
3083,2025-05-09 11:00:00+00:00,Dubai,498,33.7,29.6,168,49.1,104.8,77.206665
3084,2025-05-09 12:00:00+00:00,Dubai,481,43.5,36.6,168,43.7,87.8,76.89666
3085,2025-05-09 13:00:00+00:00,Dubai,470,38.8,30.6,168,40.9,76.4,76.32667
3086,2025-05-09 14:00:00+00:00,Dubai,459,32.3,22.4,168,36,64.7,75.575
3087,2025-05-09 15:00:00+00:00,Dubai,449,26.7,16.1,167,32.6,55.5,74.58833
3088,2025-05-09 16:00:00+00:00,Dubai,440,22.4,13.3,164,30.5,50.9,73.378334
3089,2025-05-09 17:00:00+00:00,Dubai,432,19,12.4,159,28.6,48.7,72.115005
3090,2025-05-09 18:00:00+00:00,Dubai,431,18.5,13.3,152,28.1,49.8,71.013336
3091,2025-05-09 19:00:00+00:00,Dubai,441,22.9,16.6,141,29.1,53.6,70.23334
3092,2025-05-09 20:00:00+00:00,Dubai,458,30.2,21.6,127,32.1,57.7,69.82667
3093,2025-05-09 21:00:00+00:00,Dubai,476,36.6,26,113,36.1,60.8,69.71666
3094,2025-05-09 22:00:00+00:00,Dubai,464,40.7,29,98,38.4,62.6,69.79834
3095,2025-05-09 23:00:00+00:00,Dubai,453,43.9,31.3,84,42.1,66.6,69.955
3096,2025-05-10 00:00:00+00:00,Dubai,534,38.8,30.5,97,36.7,63.1,70.145004
3097,2025-05-10 01:00:00+00:00,Dubai,818,40.5,32.1,96,38.2,67.3,70.378334
3098,2025-05-10 02:00:00+00:00,Dubai,1195,43.1,34.5,94,39.3,71,70.638336
3099,2025-05-10 03:00:00+00:00,Dubai,1421,46.4,38.7,94,40.4,75,70.89
3100,2025-05-10 04:00:00+00:00,Dubai,1353,51.2,46.2,96,38.8,77.8,71.09333
3101,2025-05-10 05:00:00+00:00,Dubai,1135,56.7,55.4,99,41.7,83.8,71.30333
3102,2025-05-10 06:00:00+00:00,Dubai,953,61,62.1,104,45.6,88.9,71.48667
3103,2025-05-10 07:00:00+00:00,Dubai,893,64,65.4,110,48.7,90.3,71.65
3104,2025-05-10 08:00:00+00:00,Dubai,869,65.8,66.3,118,47.6,85.2,71.753334
3105,2025-05-10 09:00:00+00:00,Dubai,807,64,63,129,46.6,81.7,71.670006
3106,2025-05-10 10:00:00+00:00,Dubai,652,55.8,52.7,146,44.4,76.8,71.45
3107,2025-05-10 11:00:00+00:00,Dubai,458,44.1,38.3,166,41,69.8,71.176674
3108,2025-05-10 12:00:00+00:00,Dubai,320,34.8,26.6,172,44.5,80.8,70.90667
3109,2025-05-10 13:00:00+00:00,Dubai,277,32.8,22.9,170,42.3,73.1,70.933334
3110,2025-05-10 14:00:00+00:00,Dubai,289,30.1,17.8,167,39.7,66.6,70.98
3111,2025-05-10 15:00:00+00:00,Dubai,326,28.3,14.4,162,38.2,62.6,71.10333
3112,2025-05-10 16:00:00+00:00,Dubai,391,27.6,14,156,37.5,60.5,71.28999
3113,2025-05-10 17:00:00+00:00,Dubai,481,27.7,15.3,148,37.4,60.8,71.52333
3114,2025-05-10 18:00:00+00:00,Dubai,556,29.5,17.2,139,38.2,61.7,71.816666
3115,2025-05-10 19:00:00+00:00,Dubai,610,34,19.7,128,39.7,63.1,72.153336
3116,2025-05-10 20:00:00+00:00,Dubai,649,40.2,22.8,116,40.2,60.8,72.50667
3117,2025-05-10 21:00:00+00:00,Dubai,656,45.4,25.6,104,40,57.6,72.77667
3118,2025-05-10 22:00:00+00:00,Dubai,613,48.3,27.8,94,41.8,58.6,72.90667
3119,2025-05-10 23:00:00+00:00,Dubai,537,50.3,29.7,85,44.6,60.8,73.020004
3120,2025-05-11 00:00:00+00:00,Dubai,466,50.8,27.6,72,46.6,63.1,73.10334
3121,2025-05-11 01:00:00+00:00,Dubai,406,54.4,28,64,48.2,64.5,73.433334
3122,2025-05-11 02:00:00+00:00,Dubai,350,59.4,28.7,54,50.2,66.6,73.76666
3123,2025-05-11 03:00:00+00:00,Dubai,319,64.2,30.7,49,52.6,67.8,74.130005
3124,2025-05-11 04:00:00+00:00,Dubai,326,69.1,35.9,53,50.5,67.1,74.53667
3125,2025-05-11 05:00:00+00:00,Dubai,358,73.8,42.5,61,48.8,69.8,74.926674
3126,2025-05-11 06:00:00+00:00,Dubai,396,75.1,45.6,73,50.2,71,75.16334
3127,2025-05-11 07:00:00+00:00,Dubai,448,71.1,42.5,88,50.5,68.9,75.316666
3128,2025-05-11 08:00:00+00:00,Dubai,506,63.7,36,105,47.8,66.8,75.37667
3129,2025-05-11 09:00:00+00:00,Dubai,524,56.3,29.4,121,44.8,64,75.38333
3130,2025-05-11 10:00:00+00:00,Dubai,462,48.8,23.5,135,42.8,61.5,75.323326
3131,2025-05-11 11:00:00+00:00,Dubai,361,41.3,17.6,146,40.2,58.1,75.27
3132,2025-05-11 12:00:00+00:00,Dubai,292,27,15.3,161,25,30.4,75.24333
3133,2025-05-11 13:00:00+00:00,Dubai,292,27.2,14,156,23.2,29.9,74.59334
3134,2025-05-11 14:00:00+00:00,Dubai,325,27.4,12.2,148,24.5,31.2,73.956665
3135,2025-05-11 15:00:00+00:00,Dubai,358,27.6,11,141,22.7,29.2,73.450005
3136,2025-05-11 16:00:00+00:00,Dubai,376,27.1,10.8,136,22.6,28.5,72.933334
3137,2025-05-11 17:00:00+00:00,Dubai,394,26.5,11.3,131,23.1,28.8,72.43667
3138,2025-05-11 18:00:00+00:00,Dubai,425,28,12.3,123,23.9,30,71.96
3139,2025-05-11 19:00:00+00:00,Dubai,490,33.2,14.1,110,24,31.4,71.48334
3140,2025-05-11 20:00:00+00:00,Dubai,569,40.5,16.5,95,25.9,33.9,70.96
3141,2025-05-11 21:00:00+00:00,Dubai,612,46.6,19,82,27.6,35,70.48333
3142,2025-05-11 22:00:00+00:00,Dubai,590,49.8,21.6,73,26.7,37,70.07
3143,2025-05-11 23:00:00+00:00,Dubai,532,51.8,24.4,66,27.5,39.1,69.566666
3144,2025-05-12 00:00:00+00:00,Dubai,482,47.3,20.4,67,27.2,36.7,68.996666
3145,2025-05-12 01:00:00+00:00,Dubai,452,51.5,22.5,60,29.6,40.6,68.35
3146,2025-05-12 02:00:00+00:00,Dubai,428,57.6,25.9,52,33.9,46.6,67.729996
3147,2025-05-12 03:00:00+00:00,Dubai,414,64.2,31.3,48,39.5,52.4,67.18667
3148,2025-05-12 04:00:00+00:00,Dubai,407,72.5,41.6,53,45.4,61,66.75
3149,2025-05-12 05:00:00+00:00,Dubai,409,81.2,54,63,47.1,69.2,66.58
3150,2025-05-12 06:00:00+00:00,Dubai,429,85.2,60.6,76,50.8,76.4,66.52334
3151,2025-05-12 07:00:00+00:00,Dubai,496,81.4,56.8,93,52.9,79.4,66.543335
3152,2025-05-12 08:00:00+00:00,Dubai,580,72.9,47.2,111,50.4,75,66.62334
3153,2025-05-12 09:00:00+00:00,Dubai,606,63.4,37.6,126,43.3,68,66.71
3154,2025-05-12 10:00:00+00:00,Dubai,511,52.4,29.3,133,37.8,61.7,66.659996
3155,2025-05-12 11:00:00+00:00,Dubai,358,40.4,21.1,135,32,60.8,66.49333
3156,2025-05-12 12:00:00+00:00,Dubai,254,23.5,12.1,142,20.7,35,66.22
3157,2025-05-12 13:00:00+00:00,Dubai,248,28.2,12.3,137,21.3,35.3,66.07667
3158,2025-05-12 14:00:00+00:00,Dubai,291,34.7,12.7,130,24,35.4,66.01333
3159,2025-05-12 15:00:00+00:00,Dubai,344,39.4,13.2,123,24.9,34.2,65.996666
3160,2025-05-12 16:00:00+00:00,Dubai,400,39.4,13.6,116,25.3,34.5,66.07001
3161,2025-05-12 17:00:00+00:00,Dubai,466,37.7,14.1,109,26.1,35.4,66.16
3162,2025-05-12 18:00:00+00:00,Dubai,528,39.2,15.3,98,27.6,36.9,66.26
3163,2025-05-12 19:00:00+00:00,Dubai,598,47.6,17.9,81,31.4,40.2,66.38333
3164,2025-05-12 20:00:00+00:00,Dubai,663,59.3,21.1,62,33.6,41,66.630005
3165,2025-05-12 21:00:00+00:00,Dubai,672,68.1,23.6,46,33.1,39,66.886665
3166,2025-05-12 22:00:00+00:00,Dubai,571,71.5,24.8,38,32.5,39.2,67.07
3167,2025-05-12 23:00:00+00:00,Dubai,413,72,25.2,34,32.1,40.4,67.26333
3168,2025-05-13 00:00:00+00:00,Dubai,304,69.4,22.7,28,32.5,46.2,67.416664
3169,2025-05-13 01:00:00+00:00,Dubai,303,67.1,21.3,27,34.5,50.1,67.59332
3170,2025-05-13 02:00:00+00:00,Dubai,350,64.4,19.7,25,36.2,51.9,67.75666
3171,2025-05-13 03:00:00+00:00,Dubai,370,65.5,21.8,28,44.7,59,67.83333
3172,2025-05-13 04:00:00+00:00,Dubai,319,75.1,31.1,37,57,72.6,68.00666
3173,2025-05-13 05:00:00+00:00,Dubai,242,88.5,43.9,51,60.1,78.7,68.39333
3174,2025-05-13 06:00:00+00:00,Dubai,195,96.5,53.1,66,65.4,88.5,68.82667
3175,2025-05-13 07:00:00+00:00,Dubai,212,93.9,55.5,84,60.5,87.5,69.31334
3176,2025-05-13 08:00:00+00:00,Dubai,260,85.9,54.3,104,54.2,80.3,69.566666
3177,2025-05-13 09:00:00+00:00,Dubai,293,78.8,51.3,115,44.8,66.8,69.69334
3178,2025-05-13 10:00:00+00:00,Dubai,284,74.9,46.7,111,39.3,58.9,69.74334
3179,2025-05-13 11:00:00+00:00,Dubai,261,71.9,40.4,98,35.3,56.6,69.79333
3180,2025-05-13 12:00:00+00:00,Dubai,262,33.9,18.3,149,25.3,42,69.90333
3181,2025-05-13 13:00:00+00:00,Dubai,309,35.2,16.1,140,26.6,42.1,70.05667
3182,2025-05-13 14:00:00+00:00,Dubai,381,36.9,13.1,128,27.5,39,70.23334
3183,2025-05-13 15:00:00+00:00,Dubai,452,37.8,11,117,22.2,32.1,70.35
3184,2025-05-13 16:00:00+00:00,Dubai,527,35.9,10.4,110,21,29.7,70.26
3185,2025-05-13 17:00:00+00:00,Dubai,602,33.2,10.7,103,19.9,28.2,70.11666
3186,2025-05-13 18:00:00+00:00,Dubai,635,34.4,11.9,93,20.1,28.3,69.91
3187,2025-05-13 19:00:00+00:00,Dubai,602,43.8,14.8,76,23.6,31.3,69.66
3188,2025-05-13 20:00:00+00:00,Dubai,527,57,18.6,55,27.1,33.3,69.399994
3189,2025-05-13 21:00:00+00:00,Dubai,449,66,21.1,39,26.1,32.6,69.183334
3190,2025-05-13 22:00:00+00:00,Dubai,370,66.9,20.8,32,24.9,33.2,68.95
3191,2025-05-13 23:00:00+00:00,Dubai,286,63.6,19.2,31,25.3,35.3,68.69666
3192,2025-05-14 00:00:00+00:00,Dubai,228,44.2,18.7,46,26.4,57,68.46999
3193,2025-05-14 01:00:00+00:00,Dubai,215,40.1,17.7,46,28.1,64,68.26667
3194,2025-05-14 02:00:00+00:00,Dubai,228,34.4,16.3,47,28.6,68.5,68.05333
3195,2025-05-14 03:00:00+00:00,Dubai,232,29.2,15.2,50,29.2,68,67.799995
3196,2025-05-14 04:00:00+00:00,Dubai,209,24.8,14.6,56,31.1,68.2,67.28333
3197,2025-05-14 05:00:00+00:00,Dubai,178,20.9,14.2,64,23.6,65.4,66.41999
3198,2025-05-14 06:00:00+00:00,Dubai,161,18.7,14,73,17.9,49,65.20333
3199,2025-05-14 07:00:00+00:00,Dubai,172,19,13.8,83,17,42.4,63.62
3200,2025-05-14 08:00:00+00:00,Dubai,198,21,13.7,95,19.2,41.7,62.17
3201,2025-05-14 09:00:00+00:00,Dubai,221,23.4,13.7,104,24.5,46.2,61.003334
3202,2025-05-14 10:00:00+00:00,Dubai,233,26.1,14,110,32.7,54,60.326668
3203,2025-05-14 11:00:00+00:00,Dubai,242,29.1,14.3,114,35.3,60.1,60.106667
3204,2025-05-14 12:00:00+00:00,Dubai,254,19.8,12.2,127,23.6,48,60.106667
3205,2025-05-14 13:00:00+00:00,Dubai,271,22.8,11.9,118,25.2,48,60.050003
3206,2025-05-14 14:00:00+00:00,Dubai,291,26.9,11.5,105,24.2,45.3,60.003334
3207,2025-05-14 15:00:00+00:00,Dubai,318,29.8,11.5,94,22.1,39.3,59.466675
3208,2025-05-14 16:00:00+00:00,Dubai,366,28.9,12,88,20.9,34.7,59.450005
3209,2025-05-14 17:00:00+00:00,Dubai,421,26.9,12.8,83,19.6,30.7,59.433342
3210,2025-05-14 18:00:00+00:00,Dubai,437,29.5,14.1,74,20,29.6,59.38334
3211,2025-05-14 19:00:00+00:00,Dubai,381,42.1,16,56,23.6,32.1,59.36667
3212,2025-05-14 20:00:00+00:00,Dubai,286,59.3,18.4,34,30,37.1,59.36667
3213,2025-05-14 21:00:00+00:00,Dubai,210,70.9,20.3,18,30.5,39.7,59.850006
3214,2025-05-14 22:00:00+00:00,Dubai,174,72.2,21.8,12,28.6,43.5,60.11667
3215,2025-05-14 23:00:00+00:00,Dubai,157,67.8,22.9,12,27.2,49.7,60.24
3216,2025-05-15 00:00:00+00:00,Dubai,155,73.1,25.1,4,26.7,46.2,60.303337
3217,2025-05-15 01:00:00+00:00,Dubai,176,62.5,23.3,11,24.8,49.4,60.313335
3218,2025-05-15 02:00:00+00:00,Dubai,212,47.8,20.9,21,22.5,50.9,60.20333
3219,2025-05-15 03:00:00+00:00,Dubai,239,36.2,19.2,32,23.5,54.6,60
3220,2025-05-15 04:00:00+00:00,Dubai,242,30.9,19.2,42,28.5,60.1,59.05001
3221,2025-05-15 05:00:00+00:00,Dubai,235,28.6,20,52,28.4,62.4,58.61667
3222,2025-05-15 06:00:00+00:00,Dubai,244,27.1,20.3,64,23.4,56.5,59.41668
3223,2025-05-15 07:00:00+00:00,Dubai,290,25.8,19.6,80,24.3,52.6,60.066666
3224,2025-05-15 08:00:00+00:00,Dubai,350,25.1,18.4,98,26,51,60.31
3225,2025-05-15 09:00:00+00:00,Dubai,382,24.4,17.1,113,28.7,51.6,60.53667
3226,2025-05-15 10:00:00+00:00,Dubai,354,21.9,15.5,127,31.1,53.8,60.67667
3227,2025-05-15 11:00:00+00:00,Dubai,297,19.3,13.7,140,31.7,56.5,61.81818
3228,2025-05-15 12:00:00+00:00,Dubai,264,18.6,13.7,102,21.1,41,60.50333
3229,2025-05-15 13:00:00+00:00,Dubai,280,24.8,14.1,88,22.3,44.7,60.42
3230,2025-05-15 14:00:00+00:00,Dubai,320,33.3,14.6,69,22.7,46.4,60.323334
3231,2025-05-15 15:00:00+00:00,Dubai,356,38.6,14.9,55,23.3,47.3,60.27333
3232,2025-05-15 16:00:00+00:00,Dubai,382,38.1,14.9,50,22.9,49.4,60.31333
3233,2025-05-15 17:00:00+00:00,Dubai,405,34.4,14.7,51,21.3,49.4,60.38
3234,2025-05-15 18:00:00+00:00,Dubai,418,30.3,14.1,57,20.4,49,60.43667
3235,2025-05-15 19:00:00+00:00,Dubai,414,26.2,12.4,73,21.5,49.6,60.45
3236,2025-05-15 20:00:00+00:00,Dubai,401,21.7,10.2,94,25.8,51.7,60.38
3237,2025-05-15 21:00:00+00:00,Dubai,392,18.7,9.2,111,33.1,55.9,60.24
3238,2025-05-15 22:00:00+00:00,Dubai,392,17.9,10.2,119,39.3,63.3,60.386665
3239,2025-05-15 23:00:00+00:00,Dubai,396,18.6,12.3,122,43.4,74.7,60.716667
3240,2025-05-16 00:00:00+00:00,Dubai,408,19.3,14.9,121,44.1,88,61.22333
3241,2025-05-16 01:00:00+00:00,Dubai,423,25.9,16.7,107,42.4,83.8,61.83
3242,2025-05-16 02:00:00+00:00,Dubai,446,34.8,19.2,89,41.2,79.6,62.403336
3243,2025-05-16 03:00:00+00:00,Dubai,488,40.3,21.3,81,44.6,89.2,63.013336
3244,2025-05-16 04:00:00+00:00,Dubai,576,39.4,22.8,91,48.7,106.6,63.716663
3245,2025-05-16 05:00:00+00:00,Dubai,683,35.2,23.9,110,49.8,129,64.39
3246,2025-05-16 06:00:00+00:00,Dubai,742,30.9,24.6,130,51.8,138.3,65.34333
3247,2025-05-16 07:00:00+00:00,Dubai,715,27.6,24.9,149,53.6,145.8,66.706665
3248,2025-05-16 08:00:00+00:00,Dubai,640,24.3,24.8,168,56.5,145.3,68.26
3249,2025-05-16 09:00:00+00:00,Dubai,563,21.6,23.7,182,58.2,145.3,69.831665
3250,2025-05-16 10:00:00+00:00,Dubai,482,19.5,20.9,189,57.9,139.7,71.39334
3251,2025-05-16 11:00:00+00:00,Dubai,400,17.9,17.3,192,55.2,136,72.825005
3252,2025-05-16 12:00:00+00:00,Dubai,370,16,13.3,146,44.5,108.7,74.15
3253,2025-05-16 13:00:00+00:00,Dubai,434,21.5,14.7,136,43.7,101.5,75.278336
3254,2025-05-16 14:00:00+00:00,Dubai,550,29.1,16.6,122,43.7,95,76.225
3255,2025-05-16 15:00:00+00:00,Dubai,647,34,18,112,43.7,89.6,77.034996
3256,2025-05-16 16:00:00+00:00,Dubai,710,33.9,18.6,109,43.5,85,77.740005
3257,2025-05-16 17:00:00+00:00,Dubai,753,31.3,18.7,109,41.3,80.8,78.333336
3258,2025-05-16 18:00:00+00:00,Dubai,747,28.2,18.1,109,38.4,76.6,78.85667
3259,2025-05-16 19:00:00+00:00,Dubai,658,25.2,16.4,110,36.9,75.9,79.31667
3260,2025-05-16 20:00:00+00:00,Dubai,520,21.8,14,110,37.3,76.4,79.755005
3261,2025-05-16 21:00:00+00:00,Dubai,410,19.2,12,110,37.8,76.4,80.166664
3262,2025-05-16 22:00:00+00:00,Dubai,358,17.6,10.9,107,37.7,76.4,80.50833
3263,2025-05-16 23:00:00+00:00,Dubai,334,16.8,10.3,102,35.7,73.1,80.72666
3264,2025-05-17 00:00:00+00:00,Dubai,322,14.9,8.6,100,24.2,54,80.69999
3265,2025-05-17 01:00:00+00:00,Dubai,321,17.7,10.1,99,22,51.1,80.13332
3266,2025-05-17 02:00:00+00:00,Dubai,333,21.5,12.3,99,20.7,46.8,79.58833
3267,2025-05-17 03:00:00+00:00,Dubai,343,24,14.2,102,21.2,40.9,79.04167
3268,2025-05-17 04:00:00+00:00,Dubai,348,24.3,15.8,111,22.8,37.8,78.23667
3269,2025-05-17 05:00:00+00:00,Dubai,353,23.5,17.1,124,23.6,37.5,77.090004
3270,2025-05-17 06:00:00+00:00,Dubai,356,22,17.9,136,25.3,38.6,75.565
3271,2025-05-17 07:00:00+00:00,Dubai,357,19.8,17.8,147,27.1,41.3,73.903336
3272,2025-05-17 08:00:00+00:00,Dubai,356,16.9,17.1,157,28.1,43.2,72.16167
3273,2025-05-17 09:00:00+00:00,Dubai,357,14.8,16.1,163,28.2,45.1,70.46
3274,2025-05-17 10:00:00+00:00,Dubai,363,13.8,14.8,162,28.6,51.3,68.78999
3275,2025-05-17 11:00:00+00:00,Dubai,371,13.5,13.3,158,29.7,67.1,67.31667
3276,2025-05-17 12:00:00+00:00,Dubai,374,13.6,11.7,142,27.5,74,66.19
3277,2025-05-17 13:00:00+00:00,Dubai,366,14.9,11.2,138,28.2,76.8,65.62333
3278,2025-05-17 14:00:00+00:00,Dubai,354,16.6,10.5,133,29.1,86.6,65.17833
3279,2025-05-17 15:00:00+00:00,Dubai,348,17.6,10,130,30.5,98.5,65.03833
3280,2025-05-17 16:00:00+00:00,Dubai,355,17,10,131,32.2,103.8,65.18666
3281,2025-05-17 17:00:00+00:00,Dubai,368,15.6,10.2,135,33.2,103.1,65.5
3282,2025-05-17 18:00:00+00:00,Dubai,380,14.6,10.4,137,32.6,96.4,65.871666
3283,2025-05-17 19:00:00+00:00,Dubai,391,14.4,10.5,137,31.4,86.4,66.20167
3284,2025-05-17 20:00:00+00:00,Dubai,400,14.6,10.6,135,29.6,76.8,66.37666
3285,2025-05-17 21:00:00+00:00,Dubai,397,15,10.9,134,27.4,68,66.38333
3286,2025-05-17 22:00:00+00:00,Dubai,370,15.3,11.3,134,25.8,61.7,66.24333
3287,2025-05-17 23:00:00+00:00,Dubai,330,15.7,11.9,135,24.8,57.5,65.99834
3288,2025-05-18 00:00:00+00:00,Dubai,303,16.6,12.3,135,25.4,58.9,65.738335
3289,2025-05-18 01:00:00+00:00,Dubai,294,19.4,13.8,135,26.8,64.7,65.82
3290,2025-05-18 02:00:00+00:00,Dubai,298,23.2,15.8,135,29.6,77.8,66.04667
3291,2025-05-18 03:00:00+00:00,Dubai,325,26.1,17.7,137,33.8,96.6,66.56333
3292,2025-05-18 04:00:00+00:00,Dubai,398,27.2,19.1,142,38.8,124.3,67.49167
3293,2025-05-18 05:00:00+00:00,Dubai,494,27.3,20.2,148,44.8,155.5,68.933334
